date,location_identifier,transactions
21-11-2018,location_26,462
21-11-2018,location_27,1459
21-11-2018,location_28,1040
21-11-2018,location_29,1092
21-11-2018,location_30,697
21-11-2018,location_31,1289
21-11-2018,location_32,545
21-11-2018,location_33,938
21-11-2018,location_34,2124
21-11-2018,location_35,627
21-11-2018,location_36,1006
21-11-2018,location_37,1440
21-11-2018,location_38,1320
21-11-2018,location_39,1279
21-11-2018,location_40,1455
21-11-2018,location_41,1045
21-11-2018,location_42,1036
21-11-2018,location_43,1574
21-11-2018,location_44,4124
21-11-2018,location_45,3413
21-11-2018,location_46,3070
21-11-2018,location_47,3589
21-11-2018,location_48,2398
21-11-2018,location_49,2873
21-11-2018,location_50,2220
21-11-2018,location_51,1427
21-11-2018,location_53,1026
21-11-2018,location_54,816
22-11-2018,location_1,1825
22-11-2018,location_2,1815
22-11-2018,location_3,2979
22-11-2018,location_4,1317
22-11-2018,location_5,1208
22-11-2018,location_6,1657
22-11-2018,location_7,1758
22-11-2018,location_8,2699
22-11-2018,location_9,1957
22-11-2018,location_10,874
22-11-2018,location_11,2192
22-11-2018,location_12,1196
22-11-2018,location_13,847
22-11-2018,location_14,1287
22-11-2018,location_15,1432
22-11-2018,location_16,752
22-11-2018,location_17,1431
22-11-2018,location_19,1157
22-11-2018,location_20,1332
22-11-2018,location_21,930
22-11-2018,location_22,698
22-11-2018,location_23,971
22-11-2018,location_24,2080
22-11-2018,location_25,660
22-11-2018,location_26,462
22-11-2018,location_27,1369
22-11-2018,location_28,1173
22-11-2018,location_29,1110
22-11-2018,location_30,729
22-11-2018,location_31,1262
22-11-2018,location_32,549
22-11-2018,location_33,919
22-11-2018,location_34,2014
22-11-2018,location_35,632
22-11-2018,location_36,1132
22-11-2018,location_37,1409
22-11-2018,location_38,1201
22-11-2018,location_39,1341
22-11-2018,location_40,1498
22-11-2018,location_41,1037
22-11-2018,location_42,977
22-11-2018,location_43,1403
22-11-2018,location_44,4328
22-11-2018,location_45,3536
22-11-2018,location_46,2984
22-11-2018,location_47,3464
22-11-2018,location_48,2549
22-11-2018,location_49,2675
22-11-2018,location_50,2478
22-11-2018,location_51,1758
22-11-2018,location_53,906
22-11-2018,location_54,799
23-11-2018,location_1,1907
23-11-2018,location_2,1937
23-11-2018,location_3,3327
23-11-2018,location_4,1495
23-11-2018,location_5,1221
23-11-2018,location_6,1752
23-11-2018,location_7,1993
23-11-2018,location_8,2785
23-11-2018,location_9,1850
23-11-2018,location_10,783
23-11-2018,location_11,2140
23-11-2018,location_12,1144
23-11-2018,location_13,811
23-11-2018,location_14,1185
23-11-2018,location_15,1409
23-11-2018,location_16,735
23-11-2018,location_17,1332
23-11-2018,location_19,1052
23-11-2018,location_20,1262
23-11-2018,location_21,927
23-11-2018,location_22,706
23-11-2018,location_23,1029
23-11-2018,location_24,2271
23-11-2018,location_25,761
23-11-2018,location_26,719
23-11-2018,location_27,1579
23-11-2018,location_28,990
23-11-2018,location_29,1054
23-11-2018,location_30,683
23-11-2018,location_31,1227
23-11-2018,location_32,542
23-11-2018,location_33,735
23-11-2018,location_34,1854
23-11-2018,location_35,566
23-11-2018,location_36,971
23-11-2018,location_37,1632
23-11-2018,location_38,1320
23-11-2018,location_39,1167
23-11-2018,location_40,1299
23-11-2018,location_41,1047
23-11-2018,location_42,1045
23-11-2018,location_43,1278
23-11-2018,location_44,4771
23-11-2018,location_45,3620
23-11-2018,location_46,3215
23-11-2018,location_47,3629
23-11-2018,location_48,2587
23-11-2018,location_49,3187
23-11-2018,location_50,2277
23-11-2018,location_51,1819
23-11-2018,location_53,985
23-11-2018,location_54,778
24-11-2018,location_1,1728
24-11-2018,location_2,1741
24-11-2018,location_3,2864
24-11-2018,location_4,1318
24-11-2018,location_5,1175
24-11-2018,location_6,1593
24-11-2018,location_7,1857
24-11-2018,location_8,2577
24-11-2018,location_9,1860
24-11-2018,location_10,767
24-11-2018,location_11,2040
24-11-2018,location_12,1130
24-11-2018,location_13,791
24-11-2018,location_14,1274
24-11-2018,location_15,1249
24-11-2018,location_16,604
24-11-2018,location_17,1248
24-11-2018,location_19,993
24-11-2018,location_20,1325
24-11-2018,location_21,913
24-11-2018,location_22,647
24-11-2018,location_23,928
24-11-2018,location_24,2003
24-11-2018,location_25,644
24-11-2018,location_26,577
24-11-2018,location_27,1371
24-11-2018,location_28,990
24-11-2018,location_29,938
24-11-2018,location_30,714
24-11-2018,location_31,1230
24-11-2018,location_32,521
24-11-2018,location_33,765
24-11-2018,location_34,1951
24-11-2018,location_35,559
24-11-2018,location_36,995
24-11-2018,location_37,1484
24-11-2018,location_38,1101
24-11-2018,location_39,1188
24-11-2018,location_40,1199
24-11-2018,location_41,846
24-11-2018,location_42,878
24-11-2018,location_43,1268
24-11-2018,location_44,4239
24-11-2018,location_45,3133
24-11-2018,location_46,2907
24-11-2018,location_47,3437
24-11-2018,location_48,2528
24-11-2018,location_49,2871
24-11-2018,location_50,2245
24-11-2018,location_51,1663
24-11-2018,location_53,922
24-11-2018,location_54,690
25-11-2018,location_1,1833
25-11-2018,location_2,1849
25-11-2018,location_3,3256
25-11-2018,location_4,1411
25-11-2018,location_5,1300
25-11-2018,location_6,1591
25-11-2018,location_7,1956
25-11-2018,location_8,2758
25-11-2018,location_9,1756
25-11-2018,location_10,683
25-11-2018,location_11,2166
25-11-2018,location_12,1028
25-11-2018,location_13,690
25-11-2018,location_14,1240
25-11-2018,location_15,1233
25-11-2018,location_16,690
25-11-2018,location_17,1191
25-11-2018,location_19,971
25-11-2018,location_20,1167
25-11-2018,location_21,1213
25-11-2018,location_22,692
25-11-2018,location_23,977
25-11-2018,location_24,2298
25-11-2018,location_25,848
25-11-2018,location_26,779
25-11-2018,location_27,1403
25-11-2018,location_28,986
25-11-2018,location_29,936
25-11-2018,location_30,675
25-11-2018,location_31,1236
25-11-2018,location_32,527
25-11-2018,location_33,780
25-11-2018,location_34,2362
25-11-2018,location_35,567
25-11-2018,location_36,910
25-11-2018,location_37,1581
25-11-2018,location_38,1540
25-11-2018,location_39,1248
25-11-2018,location_40,1262
25-11-2018,location_41,1256
25-11-2018,location_42,1123
25-11-2018,location_43,1348
25-11-2018,location_44,4988
25-11-2018,location_45,4494
25-11-2018,location_46,3846
25-11-2018,location_47,4261
25-11-2018,location_48,3209
25-11-2018,location_49,3689
25-11-2018,location_50,3469
25-11-2018,location_51,1958
25-11-2018,location_53,996
25-11-2018,location_54,755
26-11-2018,location_1,1260
26-11-2018,location_2,2010
26-11-2018,location_3,3661
26-11-2018,location_4,1558
26-11-2018,location_5,1320
26-11-2018,location_6,1963
26-11-2018,location_7,1865
26-11-2018,location_8,2872
26-11-2018,location_9,2077
26-11-2018,location_10,921
26-11-2018,location_11,2368
26-11-2018,location_12,1207
26-11-2018,location_13,1024
26-11-2018,location_14,1552
26-11-2018,location_15,1216
26-11-2018,location_16,807
26-11-2018,location_17,1556
26-11-2018,location_19,1677
26-11-2018,location_20,1686
26-11-2018,location_21,1372
26-11-2018,location_22,786
26-11-2018,location_23,1033
26-11-2018,location_24,2329
26-11-2018,location_25,967
26-11-2018,location_26,809
26-11-2018,location_27,1687
26-11-2018,location_28,1332
26-11-2018,location_29,1130
26-11-2018,location_30,731
26-11-2018,location_31,1389
26-11-2018,location_32,653
26-11-2018,location_33,960
26-11-2018,location_34,2360
26-11-2018,location_35,763
26-11-2018,location_36,1048
26-11-2018,location_37,1436
26-11-2018,location_38,1725
26-11-2018,location_39,1627
26-11-2018,location_40,1347
26-11-2018,location_41,1295
26-11-2018,location_42,1350
26-11-2018,location_43,1453
26-11-2018,location_44,5423
26-11-2018,location_45,4519
26-11-2018,location_46,4665
26-11-2018,location_47,4654
26-11-2018,location_48,4057
26-11-2018,location_49,3766
26-11-2018,location_50,3471
26-11-2018,location_51,1905
26-11-2018,location_53,1229
26-11-2018,location_54,877
27-11-2018,location_1,545
27-11-2018,location_2,1939
27-11-2018,location_3,3780
27-11-2018,location_4,1696
27-11-2018,location_5,1190
27-11-2018,location_6,2091
27-11-2018,location_7,1617
27-11-2018,location_8,2903
27-11-2018,location_9,2085
27-11-2018,location_10,821
27-11-2018,location_11,2466
27-11-2018,location_12,1204
27-11-2018,location_13,948
27-11-2018,location_14,1003
27-11-2018,location_15,1036
27-11-2018,location_16,811
27-11-2018,location_17,1799
27-11-2018,location_19,1089
27-11-2018,location_20,1954
27-11-2018,location_21,1558
27-11-2018,location_22,818
27-11-2018,location_23,998
27-11-2018,location_24,1940
27-11-2018,location_25,736
27-11-2018,location_26,814
27-11-2018,location_27,1937
27-11-2018,location_28,1431
27-11-2018,location_29,1253
27-11-2018,location_30,659
27-11-2018,location_31,1479
27-11-2018,location_32,633
27-11-2018,location_33,998
27-11-2018,location_34,1936
27-11-2018,location_35,698
27-11-2018,location_36,1154
27-11-2018,location_37,1143
27-11-2018,location_38,1945
27-11-2018,location_39,1407
27-11-2018,location_40,1126
27-11-2018,location_41,1433
27-11-2018,location_42,1337
27-11-2018,location_43,1550
27-11-2018,location_44,5616
27-11-2018,location_45,4679
27-11-2018,location_46,4779
27-11-2018,location_47,5079
27-11-2018,location_48,4315
27-11-2018,location_49,3786
27-11-2018,location_50,3298
27-11-2018,location_51,1838
27-11-2018,location_53,1244
27-11-2018,location_54,1034
28-11-2018,location_1,1810
28-11-2018,location_2,1789
28-11-2018,location_3,2946
28-11-2018,location_4,1334
28-11-2018,location_5,1249
28-11-2018,location_6,1614
28-11-2018,location_7,1884
28-11-2018,location_8,2547
28-11-2018,location_9,1824
28-11-2018,location_10,814
28-11-2018,location_11,2012
28-11-2018,location_12,1224
28-11-2018,location_13,779
28-11-2018,location_14,1304
28-11-2018,location_15,1365
28-11-2018,location_16,674
28-11-2018,location_17,1433
28-11-2018,location_19,1189
28-11-2018,location_20,1268
28-11-2018,location_21,956
28-11-2018,location_22,689
28-11-2018,location_23,960
28-11-2018,location_24,2083
28-11-2018,location_25,617
28-11-2018,location_26,548
28-11-2018,location_27,1477
28-11-2018,location_28,1152
28-11-2018,location_29,1093
28-11-2018,location_30,719
28-11-2018,location_31,1188
28-11-2018,location_32,584
28-11-2018,location_33,821
28-11-2018,location_34,2037
28-11-2018,location_35,633
28-11-2018,location_36,989
28-11-2018,location_37,1435
28-11-2018,location_38,1296
28-11-2018,location_39,1218
28-11-2018,location_40,1365
28-11-2018,location_41,992
28-11-2018,location_42,965
28-11-2018,location_43,1295
28-11-2018,location_44,4168
28-11-2018,location_45,3356
28-11-2018,location_46,3169
28-11-2018,location_47,3676
28-11-2018,location_48,2565
28-11-2018,location_49,2904
28-11-2018,location_50,2355
28-11-2018,location_51,1591
28-11-2018,location_53,936
28-11-2018,location_54,826
29-11-2018,location_1,1672
29-11-2018,location_2,1737
29-11-2018,location_3,2658
29-11-2018,location_4,1237
29-11-2018,location_5,1156
29-11-2018,location_6,1513
29-11-2018,location_7,1725
29-11-2018,location_8,2450
29-11-2018,location_9,1808
29-11-2018,location_10,796
29-11-2018,location_11,2107
29-11-2018,location_12,1181
29-11-2018,location_13,859
29-11-2018,location_14,1164
29-11-2018,location_15,1322
29-11-2018,location_16,696
29-11-2018,location_17,1436
29-11-2018,location_19,991
29-11-2018,location_20,1171
29-11-2018,location_21,905
29-11-2018,location_22,689
29-11-2018,location_23,916
29-11-2018,location_24,2012
29-11-2018,location_25,577
29-11-2018,location_26,454
29-11-2018,location_27,1399
29-11-2018,location_28,1230
29-11-2018,location_29,1085
29-11-2018,location_30,803
29-11-2018,location_31,1283
29-11-2018,location_32,570
29-11-2018,location_33,839
29-11-2018,location_34,1912
29-11-2018,location_35,610
29-11-2018,location_36,1093
29-11-2018,location_37,1322
29-11-2018,location_38,1165
29-11-2018,location_39,1340
29-11-2018,location_40,1398
29-11-2018,location_41,933
29-11-2018,location_42,884
29-11-2018,location_43,1295
29-11-2018,location_44,3733
29-11-2018,location_45,2941
29-11-2018,location_46,2597
29-11-2018,location_47,3145
29-11-2018,location_48,2048
29-11-2018,location_49,2562
29-11-2018,location_50,2010
29-11-2018,location_51,1419
29-11-2018,location_53,869
29-11-2018,location_54,732
30-11-2018,location_1,1903
30-11-2018,location_2,1860
30-11-2018,location_3,3174
30-11-2018,location_4,1362
30-11-2018,location_5,1242
30-11-2018,location_6,1682
30-11-2018,location_7,1895
30-11-2018,location_8,2876
30-11-2018,location_9,1975
30-11-2018,location_10,829
30-11-2018,location_11,2011
30-11-2018,location_12,1121
30-11-2018,location_13,743
30-11-2018,location_14,1158
30-11-2018,location_15,1242
30-11-2018,location_16,624
30-11-2018,location_17,1409
30-11-2018,location_19,1047
30-11-2018,location_20,1291
30-11-2018,location_21,835
30-11-2018,location_22,709
30-11-2018,location_23,1039
30-11-2018,location_24,2240
30-11-2018,location_25,740
30-11-2018,location_26,576
30-11-2018,location_27,1517
30-11-2018,location_28,1121
30-11-2018,location_29,1013
30-11-2018,location_30,696
30-11-2018,location_31,1105
30-11-2018,location_32,603
30-11-2018,location_33,731
30-11-2018,location_34,2037
30-11-2018,location_35,643
30-11-2018,location_36,1042
30-11-2018,location_37,1537
30-11-2018,location_38,1310
30-11-2018,location_39,1174
30-11-2018,location_40,1298
30-11-2018,location_41,1037
30-11-2018,location_42,1011
30-11-2018,location_43,1238
30-11-2018,location_44,4575
30-11-2018,location_45,3434
30-11-2018,location_46,2972
30-11-2018,location_47,3732
30-11-2018,location_48,2464
30-11-2018,location_49,3117
30-11-2018,location_50,2237
30-11-2018,location_51,1659
30-11-2018,location_53,1086
30-11-2018,location_54,708
01-12-2018,location_1,1868
01-12-2018,location_2,1854
01-12-2018,location_3,3079
01-12-2018,location_4,1419
01-12-2018,location_5,1243
01-12-2018,location_6,1693
01-12-2018,location_7,1926
01-12-2018,location_8,2644
01-12-2018,location_9,2111
01-12-2018,location_10,858
01-12-2018,location_11,2466
01-12-2018,location_12,1183
01-12-2018,location_13,845
01-12-2018,location_14,1298
01-12-2018,location_15,1419
01-12-2018,location_16,656
01-12-2018,location_17,1469
01-12-2018,location_19,1050
01-12-2018,location_20,1498
01-12-2018,location_21,1036
01-12-2018,location_22,819
01-12-2018,location_23,921
01-12-2018,location_24,2202
01-12-2018,location_25,708
01-12-2018,location_26,630
01-12-2018,location_27,1574
01-12-2018,location_28,1364
01-12-2018,location_29,1179
01-12-2018,location_30,740
01-12-2018,location_31,1505
01-12-2018,location_32,680
01-12-2018,location_33,979
01-12-2018,location_34,2241
01-12-2018,location_35,757
01-12-2018,location_36,1263
01-12-2018,location_37,1526
01-12-2018,location_38,1315
01-12-2018,location_39,1380
01-12-2018,location_40,1472
01-12-2018,location_41,1003
01-12-2018,location_42,1051
01-12-2018,location_43,1563
01-12-2018,location_44,4264
01-12-2018,location_45,3458
01-12-2018,location_46,3177
01-12-2018,location_47,3691
01-12-2018,location_48,2732
01-12-2018,location_49,3188
01-12-2018,location_50,2319
01-12-2018,location_51,1505
01-12-2018,location_53,1083
01-12-2018,location_54,743
02-12-2018,location_1,1909
02-12-2018,location_2,1892
02-12-2018,location_3,3307
02-12-2018,location_4,1390
02-12-2018,location_5,1409
02-12-2018,location_6,1652
02-12-2018,location_7,2009
02-12-2018,location_8,2893
02-12-2018,location_9,1880
02-12-2018,location_10,744
02-12-2018,location_11,2265
02-12-2018,location_12,1144
02-12-2018,location_13,825
02-12-2018,location_14,1138
02-12-2018,location_15,1177
02-12-2018,location_16,669
02-12-2018,location_17,1324
02-12-2018,location_19,1097
02-12-2018,location_20,1212
02-12-2018,location_21,1057
02-12-2018,location_22,712
02-12-2018,location_23,1063
02-12-2018,location_24,2448
02-12-2018,location_25,917
02-12-2018,location_26,687
02-12-2018,location_27,1614
02-12-2018,location_28,1174
02-12-2018,location_29,1130
02-12-2018,location_30,740
02-12-2018,location_31,1483
02-12-2018,location_32,625
02-12-2018,location_33,878
02-12-2018,location_34,2577
02-12-2018,location_35,618
02-12-2018,location_36,1087
02-12-2018,location_37,1654
02-12-2018,location_38,1518
02-12-2018,location_39,1304
02-12-2018,location_40,1504
02-12-2018,location_41,1123
02-12-2018,location_42,1186
02-12-2018,location_43,1515
02-12-2018,location_44,4469
02-12-2018,location_45,3913
02-12-2018,location_46,3232
02-12-2018,location_47,3930
02-12-2018,location_48,2779
02-12-2018,location_49,3455
02-12-2018,location_50,2611
02-12-2018,location_51,1764
02-12-2018,location_53,1231
02-12-2018,location_54,841
03-12-2018,location_1,1215
03-12-2018,location_2,2072
03-12-2018,location_3,3786
03-12-2018,location_4,1654
03-12-2018,location_5,1356
03-12-2018,location_6,2111
03-12-2018,location_7,1731
03-12-2018,location_8,3029
03-12-2018,location_9,2416
03-12-2018,location_10,896
03-12-2018,location_11,3063
03-12-2018,location_12,1225
03-12-2018,location_13,1168
03-12-2018,location_14,1628
03-12-2018,location_15,1341
03-12-2018,location_16,848
